LOWER COND TEMP AT INELT',LOWER COND TEMP AT OUTLET,UPPER COND TEMPE AT INELT,UPPER COND TEMPE AT OUTLET,BENZOL WASHER INLET GAS TEMP,BENZOL WASHER  OUTLET GAS TEMP,BENZOL WASHER  INLET OIL TEMP,BENZOL WASHER RESISTANCE,RICH OIL FLOW(M3/hr),RICH OIL INLET TEMP TO PIPEHEATER,RICH OIL PRESSURE AT PIPEHEATER INLET,RICH OIL OUTLET TEMP FROM  PIPEHEATER,RICH OIL PRESSURE AT PIPEHEATER OUTLET,PIPEHEATER MIDDLE TEMP,STEAM INLET TEMP TO PIPEHEATER,STEAM OUTLET TEMP FROM PIPEHEATER,COG FLOW TO PIPEHEATER,COG PRESSURE TO PIPEHEATER,STEAM FLOW TO REGENERATOR (T/hr),STEAM TEMP TO REGENERTOR ,DISTILLATION COLUMN TOP TEMP,DISTILLATION COLUMN BOTTOM TEMP,PRODUCTION (TON),PRODUCT TEMP,CRUDE BENZENE AT <75 C, BENZOL (BTX),Benzene ,Production ,Dispatch,yield  (Dry basis),QI,Moisture,Density ,Dry basis,wet basis ,Actual ,Dry basis,Consumer(from FMD),Flare(Flow meter),Tot Gas to Battry,SAP production,0,SAP production
30.41,28.29,25.11,26,26.17,32.37,0,2.36,61.81,149.3,0.31,182.2,0.15,403.9,150.29,337.9,344,1.98,2.4,337.9,94.5,168.3,25.21,31,0.5,90.42,81.11,90,350,0.034673583,1.13,1.6,1.18,2595.636,2894.89,1002696,386.3006986,0,0,29490,65,2.504203209,27
30.62,28.04,24,26.8,26.04,30.39,0,2.98,62.03,145.7,0.29,179.9,0.16,404.7,145.04,328.6,350.7,2.05,1.93,328.6,92.4,165.8,18.31,29.1,0.49,90.2,81.18,90,90,0.039553642,1.09,1.4,1.18,2275.391,2533.31,677736,297.8547423,0,0,78545,65,2.85665189,27
31.33,26.7,24.9,25.33,25.55,31.55,0,2.57,62.28,148.1,0.29,182.25,0.16,401.57,146.62,346.35,355.2,1.31,2.44,346.35,93.8,167.23,26.18,30.29,0.5,90.39,81.26,90,190,0.035479502,1.1,1.5,1.18,2536.676,2839.23,632472,249.3310143,0,0,0,65,2.562408443,12
31.55,27.28,25.12,25.83,0,30.22,0,2.13,61.7,142.5,0.29,174.9,0.16,388.2,144.08,321.8,323.3,1.69,1.93,321.8,88.69,162.7,18.65,28.2,0.49,90.78,81.37,0,90,0,1.04,1.2,1.18,2830.247,3139.33,961032,339.5576428,0,0,3999,65,2.296619341,22
32.16,27.54,24.16,25.7,25.57,30.83,0,2.52,61,148.56,0.29,182.5,0.16,397.9,146.91,355.67,326.9,0.93,2.41,355.67,93.95,167.9,26.71,30.98,0.6,90.81,81.33,90,80,0.031642922,1.06,1.4,1.18,2844.238,3158.11,982056,345.2791222,0,0,16025,65,2.285322114,26
31.53,27.6,25,26.4,25.45,32.76,0,2.31,61.23,148.16,0.29,181.2,0.16,395.21,146.62,354.84,330.64,0.99,2.4,354.84,93.91,168.58,25.83,30.96,0.61,91.04,81.45,90,30,0.030544154,0.98,1.4,1.18,2946.554,3290.24,1002240,340.1397022,0,0,15526,65,2.205966699,26
31.25,28.83,23.87,25.54,25.25,31,0,2.76,61.97,149.3,0.3,181.4,0.17,394.3,146.75,348.7,333.6,0.92,2.38,348.7,94.2,165.3,26.27,30.21,0.55,91.43,81.9,90,140,0.0297379,0.84,1.4,1.18,3026.441,3360.32,1031928,340.9707971,0,0,18796,65,2.147737227,26
30.95,27.78,24.29,25.66,25.28,29.16,0,2.15,61.6,142.21,0.29,174.44,0.16,382.09,143.66,328.95,327.66,1.21,1.93,328.95,91.05,161.94,18.3,29.66,0.52,90.2,81.18,0,30,0,0.96,1.3,1.18,3080.916,3445.31,1026720,333.2515395,0,0,18024,65,2.109762162,26
30.87,27.87,24.79,25.75,26.04,31.89,0,2.65,62.02,148.35,0.29,182.38,0.16,396.4,146.29,329,352.51,1.48,2.42,329,94.42,168.24,26.18,32.02,0.51,89.76,81.19,90,140,0.029118298,0.94,1.4,1.18,3090.84,3426.72,1035720,335.0933727,0,0,15515,65,2.102988184,26
31.34,27.65,24.6,25.43,25.34,31.97,0,2.68,61.32,147.05,0.3,181.1,0.14,393.19,145.86,338.4,341.81,1.53,2.34,338.4,94.31,167.39,24.86,31.55,0.57,90.18,81.14,90,105,0.030072656,0.86,1.4,1.175,2992.752,3340.16,1010400,337.6156795,0,0,5934,65,2.171914011,26
30.62,27.56,24.75,25.62,25.68,31.2,0,2.25,62.12,143.35,0.29,175.99,0.17,383.69,144.33,328.39,303.45,1.55,1.86,328.39,94.25,167.97,15.57,29.33,0.55,90.41,81.28,0,90,0,0.8,1.3,1.175,2966.549,3298.14,1009080,340.1528173,0,0,0,65,2.191098141,26
31.16,28.2,24.66,25.91,26.05,29.95,0,1.98,62.12,143,0.28,176.07,0.19,378.77,147.8,311.27,307.47,2.3,1.84,311.27,92.35,162.96,16,29.63,0.54,90.24,81.41,90,205,0.030709146,0.86,1.3,1.175,2930.723,3251.58,1026792,350.354503,0,0,0,65,2.217882755,26
31.41,28.83,24.87,26.12,26.18,31.83,0,2.8,61.8,148.6,0.28,181.4,0.19,385.9,148,337.4,333.9,2,2.4,337.4,94.8,166.9,24.24,31.9,0.57,89.75,81.24,73.5483871,66.4516129,0.024799011,1.081,1.370666667,1.1795,2988.525733,3331.441,1000232.8,334.4453283,0,0,41319.73333,67.83333333,2.283375615,25.96666667
31.8,28,25.2,26.7,26,31.4,0,2.81,62,140.9,0.28,181.19,0.19,387.6,146.7,337.8,313.9,2.11,2.4,337.8,94.2,166.4,23.35,30.3,0.56,90.39,81.83,2280,2060,0.74397033,32.43,41.12,35.385,89655.772,99943.23,30006984,10033.35985,0,0,1239592,2035,68.50126846,779
31.4,28.4,24.78,25.47,25.6,30.41,0,2.02,62.2,142.6,0.28,174.1,0.18,372.4,137.41,316,332,1.86,1.82,316,91.7,161.3,14.49,29.1,0.5,90.22,81.91,94.28571429,53.57142857,0.032228595,1.167142857,1.431428571,1.18,2997.065714,3370.912857,1020353.143,340.846264,0,0,38544,75,2.512225685,26.14285714
31.32,27.88,25.4,26.7,25.87,31.7,0,2.64,62.1,148.3,0.29,181.9,0.19,397.4,146.91,337.7,338,1.95,2.42,337.7,93.8,166.7,24.67,31.1,0.64,90.29,81.72,64.28571429,8.571428571,0.020593846,1.142857143,1.4,1.18,3126.684286,3484.537143,1047720,335.1662961,0,0,77104.42857,70.71428571,2.262066394,26.14285714
31.16,28.25,24.62,25.83,25.68,31.24,0,2.56,62.12,148.1,0.28,181.7,0.19,395.5,147.7,332.8,315.9,2.13,2.44,332.8,93.8,166.3,24.15,31.7,0.62,90.22,81.85,64.28571429,12.14285714,0.020274401,1.138333333,1.266666667,1.18,3131.347429,3467.568571,1039028.571,332.1970593,0,0,48727.28571,64.28571429,2.056612467,28.14285714
30.37,27.37,23.68,24.75,25.93,31.37,0,2.42,62.05,148,0.29,183,0.19,396.8,146.87,342.1,340.4,2.1,2.41,342.1,93.8,168.2,23.8,30.65,0.61,90.2,71.46,77.14285714,138.5714286,0.028804529,1.034285714,1.414285714,1.18,2722.169,3030.775714,898594.2857,328.4905314,0,0,23197.28571,65,2.40841556,23.71428571
30.54,27.39,24.28,24.83,25.79,31.41,0,2.3,63.09,148.5,0.29,182.4,0.19,402.6,148.5,344.6,363,2.48,2.43,344.6,93.9,167.8,23.08,30.28,0.59,90.31,81.28,90,630,0.031169155,0,1.4,1.175,2887.47,3221.17,1016424,352.011969,0,0,0,65,2.251105639,26
30,26,22,24,25.91,31.43,0,2.53,63,148,0.29,182.1,0.19,410,148.1,340,366.4,2.06,2.41,340,93.95,167.3,24.23,30.54,0.47,90.13,81.07,0,110,0,1.06,1.4,1.18,2894.85,3202.73,974408,336.6005147,0,0,0,65,2.245366772,26
29.4,28.1,24.92,25.67,25.97,31.4,0,2.87,63.5,147.77,0.3,181.55,0.19,406.19,147.37,334.28,361.9,1.9,2.44,334.28,94.1,166.96,24.06,30.75,0.62,90.99,81.33,90,0,0.031653472,1.01,1.5,1.18,2843.29,3182.65,972360,341.98411,0,0,0,65,2.286084079,26
30.41,28.73,27.3,25.29,25.93,31.37,0,2.8,64.31,148.08,0.29,151.95,0.19,407.82,146.69,332.3,360.4,1.91,2.43,332.3,93.8,167.4,24.23,31.37,0.58,90.15,81.51,90,0,0.031186544,0.9,1.4,1.18,2885.86,3207.6,978888,339.2014859,0,0,0,65,2.252361514,26
30.91,27.95,24.53,25.68,0,31.23,0,2.5,62.04,146.58,0.29,179.32,0.17,395.35,147.22,335.74,338.71,2.13,2.26,335.86,93.35,166.54,23.32,30.31,0.56,90.3,80.89,90,0,0.032330025,0.92,1.3,1.18,2783.79,3099.77,990672,355.8716714,0,0,.,65,2.334946242,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0.032286764,0.9,1.4,1.18,2787.52,3091.92,973296,349.1619791,0,0,0,65,2.331821834,25
30.85,28.27,24.47,25.65,26.7,31.28,0,2.46,61.7,145.87,0.3,179.81,0.16,397.58,149.57,335.54,344.25,2.79,2.19,335.54,92.86,166.65,24.15,29.78,0.57,90.11,80.79,90,0,0.033408564,0.86,1.5,1.18,2693.92,2989.02,957408,355.3958544,0,0,0,70,2.598443903,25
31.26,27.75,24.59,25.94,0,31.3,0,2.52,61.72,147.37,0.29,180.62,0.16,397.97,146.62,341.98,337.76,1.41,2.27,341.98,93.06,166.54,23.88,30.11,0.53,90.72,81.37,0,0,0,0.88,1.3,1.18,2625.17,2913.75,876696,333.9578008,0,0,0,70,2.666493979,25
31.16,27.98,24.74,25.88,25.8,31.06,0,2.47,61.85,144.78,0.29,178.94,0.17,386.81,146.09,330.17,325.81,1.74,2.17,330.17,93.63,165.97,21.21,30.63,0.55,90.13,81.32,90,0,0.034469816,0.8,1.2,1.18,2610.98,2913.33,916752,351.1141411,0,0,0,70,2.680985684,25
30.6,27.63,24.24,25.32,25.82,31.28,0,2.48,62.58,147.32,0.29,180.96,0.19,397.27,146.12,335.35,345.37,2.07,2.34,335.35,93.58,166.37,22.64,30.59,0.58,90.34,80.09,90,0,0.034477475,1.17,1,1.18,2610.4,2884.77,893112,342.1360711,0,0,0,70,2.681581367,25
27.2,24.29,24.29,0.183,30.37,0,11.86,18.41,0,0.29,181.42,0.19,409.25,47.38,332.42,2.32,1.81,0,332.42,78.58,95.22,21.67,32.17,0.53,90.47,81.76,0.87,90,0,0.034504175,1.4,1.6,1.18,2608.38,2874.91,908640,348.3541509,0,0,0,75,2.875347917,25
28.71,24.5,25,0.183,31.4,0,11.87,19.01,0,0.29,181.14,0.19,411.53,48.18,333.84,2.34,2.17,0,333.84,78.21,94.39,21.96,34.07,0.54,90.3,81.83,0.87,90,0,0.034039206,2.01,1.4,1.18,2644.01,2919.33,933048,352.8912523,0,0,0,77,2.912243146,25
28.2,24.54,25,0.122,30.01,0,11.79,15.8,0,0.29,173.32,0.18,395.66,45.35,323.13,2.14,2.68,0,323.13,78.41,90.93,20.41,32.18,0.46,90.42,81.52,0.87,90,0,0.032643468,1.71,1.5,1.18,2757.06,3064.65,973224,352.993406,0,0,0,80,2.901641604,25
28.61,24.79,25.1,0.183,30.4,0,11.88,14.81,0,0.29,180.65,0.18,404.03,48.3,346.33,2.3,1.34,0,346.33,78.37,94.33,21.83,32.11,0.52,90.49,81.59,0.87,90,60,0.031075867,1.58,1.3,1.18,2896.138,3202.03,993072,342.8952626,0,0,0,80,2.76229931,26
27.87,24.16,24.87,0.183,31.74,0,11.34,20.76,0,0.29,181.29,0.18,404.87,50.08,349.58,2.27,1.51,0,349.58,77.58,94.12,21.81,34.23,0.57,90.29,81.31,0.87,0,0,0,1.39,1.4,1.18,2626.909,2932.61,968808,368.8015078,0,0,0,80,3.045404314,25
27.58,24.09,24.41,0.183,31.75,0,11.67,20.64,0,0.3,181.36,0.9,406.02,47.16,335.07,2.32,1.53,0,335.07,78.19,94.47,21.91,33.52,0.55,90.37,81.53,0.87,90,110,0.032369781,1.88,1.5,1.18,2780.371,3117.86,890928,320.4349348,0,0,0,80,2.877313855,25
26.6,24.4,24.69,0.061,31.39,0,12.2,20.12,0,0.3,181.22,0.19,406.66,47.31,337.21,2.36,1.59,0,337.21,83.9,94.81,21.99,33.86,0.71,89.77,81.2,0.87,90,680,0.030601784,1.39,1.5,1.18,2941.005,3248.58,981816,333.8369027,0,0,0,80,2.720158585,25
30.77,24.22,25.77,0.122,33.81,0,11.83,18,0,0.3,181.13,0.19,405.13,52.35,339.34,2.35,1.56,0,339.34,79.37,94.71,21.56,33.64,0.61,89.5,81.16,0.87,90,215,0.030510357,1.13,1.3,1.18,2949.818,3280.57,969432,328.6412924,0,0,0,80,2.712031725,25
28.79,23.9,25.86,0.183,31.6,0,11.38,18.1,0,0.28,171.89,0.18,369.09,48.77,318.08,2.39,3.41,0,318.08,79.47,88.36,18.11,29.1,0.53,89.51,80.9,0.87,0,115,0,0.96,1.4,1.18,2988.772,3340.43,983016,328.9029742,0,0,0,80,2.676684605,25
28.33,24.88,25.83,0.183,31.77,0,11.99,17.74,0,0.3,180.25,0.18,414.26,53.95,334.61,2.47,1.98,0,334.61,78.41,93.95,21.78,31.29,0.54,90.04,81.6,0.87,90,105,0.030199842,0.9,1.4,1.175,2980.148,3311.18,994704,333.7767118,0,0,9648,80,2.684430438,26
28.23,24.14,25.66,0.183,30.04,0,11.23,14.43,0,0.29,171.42,0.18,392.99,46.45,311.49,2.36,2.87,0,311.49,75.88,90.07,20.42,29.63,0.59,90.05,81.11,0.87,90,100,0.03027734,1.44,1.8,1.175,2972.52,3310.41,986136,331.7508377,0,0,21340,80,2.69131915,27
28.25,24.33,25.83,0.183,31.9,0,11.81,19.23,0,0.29,181.16,0.18,413.62,49.87,334.43,2.46,1.56,0,334.43,78.79,93.61,21.78,31.16,0.63,90.17,80.78,0.87,90,245,0.030016099,1.13,2.8,1.175,2998.391,3325.56,982032,327.5196597,0,0,147808,75,2.501341553,28
28.91,25.79,24.67,0.183,0,0,12.06,19.33,0,0.29,181.93,0.18,408.1,48.7,344.97,2.36,1.79,0,344.97,78.75,94.4,21.84,30.7,0.52,90.36,81,0.87,90,150,0.030304398,2.02,2.6,1.175,2969.866,3294.54,970608,326.8187858,0,0,142597,75,2.525366464,28
27.91,24.12,25.2,0.183,29.94,0,10.85,14.24,0,0.28,167.38,0.18,373.99,47.08,391.99,2.41,3.34,0,391.99,77.58,87.71,18.75,27.82,0.56,90.18,81.17,0.87,90,65,0.029655355,1.49,2.8,1.175,3034.865,3373.58,990552,326.390795,0,0,53842,75,2.471279612,28
28.04,24.41,25.81,0.183,32.66,0,11.82,19.39,0,0.29,180.71,0.18,415.63,48.68,334.61,2.36,1.38,0,334.61,79.08,94.58,22.17,31.54,0.64,90.09,80.96,0.87,90,0,0.029189401,1.5,1.6,1.175,3083.311,3438.83,993576,322.243199,0,0,56003,75,2.432450051,28
28.58,24.2,25.58,0.183,32.33,0,11.43,20.62,0,0.18,184.5,0.29,409.8,54.38,332,2.39,1.6,0,332,79.08,94.8,22.13,31.9,0.6,90.25,81.36,0.87,90,115,0.028820705,0.97,1.6,1.175,3122.755,3460.38,996384,319.0721014,0,0,65966,75,2.4017254,28
28.83,23.79,25.95,0.183,29.89,0,10.97,15.75,0,0.27,168.69,0.17,365.52,51.19,296.75,1.87,3.53,0,296.75,80.58,85.93,17.77,32,0.53,89.98,81.09,0.87,0,85,0,1.39,1.5,1.175,3115.458,3463.92,995400,319.503585,0,0,55279,75,2.407350701,26
28.08,24.08,24.87,0.183,31.54,0,11.87,21.45,0,0.27,184.64,0.18,399.12,52.54,341.81,2.25,1.36,0,341.81,81.03,94.88,21.82,32.71,0.5,90.3,80.67,0.87,90,25,0.028635891,1.24,1.4,1.175,3142.909,3472.53,1003656,319.3398218,0,0,54052,75,2.386324262,26
28.75,23.4,25.08,0.183,30.9,0,11.9,18.7,0,0.27,183.64,0.18,392.19,56.83,341.36,2.34,1.55,0,341.36,81.85,94.88,210.73,32.81,0.55,90.22,80.68,0.87,90,0,0.028171121,1.31,2.6,1.175,3194.761,3542.03,1043760,326.7098853,0,0,48323,75,2.347593451,7
28.66,24.25,25.12,0.183,31.41,0,11.76,18.1,0,0.27,181.95,0.18,393.35,54.39,347.25,2.35,1.92,0,347.25,80.54,95.26,21.92,32.5,0.51,90.24,80.84,0.7,90,30,0.028296085,1.25,1.4,1.175,3180.652,3503.05,1086288,341.5299756,0,0,36401,75,2.3580071,0
29.54,25.16,25.5,0.183,30.12,0,11.2,14.71,0,0.26,174.37,0.17,374.08,51.69,318.22,2.37,1.86,0,318.22,81.66,89.21,19.02,31.88,0.6,89.97,80.55,0.87,75,94.66666667,0.026009756,1.261724138,1.593333333,1.178,2887.044967,3206.123,973169.8667,337.6614213,73.9,0,23836.51724,73.9,2.567316809,24.43333333
29.58,23.33,24.12,0.183,29.96,0,12.06,19.16,0,0.27,183.55,0.17,394.47,56.75,341,2.44,2.77,0,341,81.16,95.14,21.86,33.34,0.61,89.63,79.81,0.87,2250,2840,0.78029269,36.59,47.8,35.34,86611.349,96183.69,29195096,10129.84264,2217,0,691259,2217,77.01950426,733
28.16,23.83,23.91,0.061,29.72,0,11.85,19.31,0,0.28,182.11,0.18,393.25,54.58,354.52,2.39,2.34,0,354.52,80.12,94.93,21.6,33.01,0.61,89.7,79.61,0.87,77.14285714,105.7142857,0.027433503,0.941666667,1.414285714,1.179285714,2825.242857,3142.122857,980493.7143,347.1753692,65.71428571,0,0,0,2.328589998,25.71428571
0,0,0,0,32.62,0,0,15.26,0,0.27,167.56,0.18,358.65,52.2,307.1,2.1,2.34,0,307.1,79.08,88.2,17.96,30.71,0.62,89.74,79.85,0.87,77.14285714,8.571428571,0.028744287,1.364285714,1.328571429,1.18,2678.876857,2967.538571,927792,346.3345835,74.57142857,0,0,0,2.782941858,25.14285714
31.33,22.5,27.25,0.122,32.76,0,12.11,21.35,0,0.27,182.99,0.18,398.42,52.79,344.29,2.39,2.34,0,344.29,80.41,94.44,22.01,33.55,0.53,89.35,79.49,0.87,64.28571429,189.2857143,0.021994158,1.298571429,1.471428571,1.178571429,2891.363286,3220.234286,967834.2857,335.1635945,80,0,4426.857143,0,2.772477525,25.42857143
29.7,23.08,26.58,0.183,31.72,0,12.37,22.57,0,0.27,184.09,0.18,397.72,58.95,342.82,2.37,2.65,0,342.82,80.37,94.96,21.8,34.66,0.51,89.86,79.94,0.87,77.14285714,97.85714286,0.025231693,1.391428571,2.042857143,1.175,3066.793571,3404.191429,990315.4286,322.9839925,75,0,82221,0,2.446548292,27.42857143
28.95,23.08,25.87,0.183,32.04,0,12.55,23.05,0,0.27,184.44,0.18,391.51,51.99,342.68,2.37,3.07,0,342.68,80.08,95.1,21.57,33.91,0.53,90.13,80.37,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.45,23.37,26.33,0.183,30.78,0,11.93,17.4,0,0.26,174.1,0.17,367.4,56.91,32.4,2.26,3.26,0,32.4,79.6,89.72,19.24,32.31,0.67,90.14,80.42,0.87,90,0,0.028843196,1.87,2,1.175,3120.32,3443.31,1039536,333.1504461,0,0,23475,75,2.403599631,10
28.65,24.12,25.34,0.16,31.28,0,11.76,18.48,0,0,0,0,0,0,0,0,0,0,336.18,79.5,0,0,0,0,0,0,0,0,0,0,1.87,2,1.175,3175.71,3517.23,1011456,318.4975958,0,0,20236,75,2.361676601,25
0,0,0,4.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0.02856218,1.72,1.5,1.175,3151.02,3506.19,1013976,321.7929432,0,0,22201,75,2.380181655,25
28.03,24.4,24.78,0.17,30.95,0,11.74,18.24,0,0.29,179.86,0.3,405.23,47.74,336.73,2.28,1.84,0,336.73,78.22,93.91,21.6,33.05,0.53,90.39,81.59,0.87,90,0,0.028324332,1.24,1.4,1.175,3177.48,3512.34,999528,314.5662601,0,0,22483,75,2.360361041,26
28.55,24.52,25.47,0.16,31.75,0,11.79,18.14,0,0.29,178.43,0.18,401.41,49.63,331.45,2.39,2.11,0,331.45,79.22,92.84,21.07,31.34,0.59,89.91,81.11,0.87,90,0,0.028460208,1.56,2,1.175,3162.31,3482.5,984912,311.4533363,0,0,18885,75,2.371683991,26
28.41,24.04,25.37,0.18,31.24,0,11.51,18.32,0,0.26,178.79,0.19,392.8,52.16,340.82,2.28,2.1,0,340.82,79.96,92.58,47.9,31.61,0.56,90.18,80.97,0.85,90,50,0.028352708,1.19,1.6,1.175,3174.3,3525.36,977640,307.9860127,0,0,18247,75,2.36272564,26
29.54,23.5,25.54,0.13,31.28,0,12.02,19.34,0,0.27,179.87,0.18,386.87,54.14,335.8,2.35,2.48,0,335.8,80.41,93.14,20.83,33.01,0.57,89.77,79.95,0.87,90,30,0.02787068,1.32,1.5,1.175,3229.2,3593.71,981960,304.0876997,0,0,19638,75,2.32255667,27
31.89,31.47,32.9,26.71,27.03,31.89,0,3.05,64.59,146.25,0.26,186.2,0.18,398.06,149.36,333.41,334.76,1.67,2.38,333.41,93.94,170.75,25.65,34.09,0.59,89.99,79.97,90,0,0.027935735,1.06,1.4,1.175,3221.68,3595.43,1029408,319.5252167,0,0,19140,75,2.327977949,25
31.66,29.25,23.33,25.91,26.85,32.82,0,3.15,64.69,145.31,0.26,184.52,0.18,395.51,149.41,333.35,325.41,2.43,1.77,333.35,93.65,138.48,24.67,34.86,0.54,89.88,79.49,90,0,0.027812114,1.85,1.5,1.18,3236,3578.25,990432,306.0667491,0,0,19264,75,2.317676143,18
31.2,29.95,22.95,25.37,27.2,31.4,0,2.3,64.5,144,0.26,182.8,0.17,387.9,146.66,321.17,309.44,1.33,1.88,321.17,92.97,169.12,16.54,32.51,0.62,90.02,79.36,90,0,0.027945017,1.86,1.4,1.18,3220.61,3584.1,1029408,319.6313742,0,0,24133,75,2.328751386,8
30.33,28.45,22.75,24.54,26.5,32.51,0,2.79,64.47,145.48,0.25,185.6,0.17,385.67,148.37,336.7,313.81,1.44,2.45,336.7,93.92,168.69,22.02,35.39,0.7,89.33,77.88,0,0,0,2.67,1.4,1.18,3235.64,3598.21,1099992,339.9611823,0,0,79609,80,2.472462944,0
31.33,29.08,22.79,25.04,27.08,33.8,0,2.8,65.07,147.07,0.25,188.09,0.17,384.81,148.79,338.19,312.93,1.24,2.42,338.19,94.07,171.22,23.17,35.56,0.7,89.43,78.09,90,0,0.027963684,1.74,1.4,1.18,3218.46,3592.73,1070448,332.5963349,0,0,28213,80,2.485660844,0
30.87,29.04,22.54,24.91,27.09,33.12,0,3.12,65.1,146.29,0.25,187.24,0.17,386.24,149.29,340.42,301.29,1.01,2.44,340.42,93.92,170.42,22.1,35.59,0.53,89.37,76.72,90,0,0.027901613,1.27,1.4,1.18,3225.62,3580.5,1060824,328.8744489,0,0,29122,80,2.480143352,0
30.87,28.33,22.37,24.7,26.87,32.25,0,3.15,65.36,144.21,0.26,186.18,0.17,384.64,148.25,340.85,279,0.89,2.41,340.85,94.32,168.61,21.22,34.39,0.49,89.86,76.74,90,0,0.027892343,1.31,1.5,1.18,3226.692,3580.61,1030224,319.2817908,0,0,29135,80,2.479319377,0
30.58,28.41,22.54,24.54,27.03,32.95,0,2.75,37.98,105.43,0.18,148.23,0.12,250.73,144.64,219.47,189.46,3.33,1.43,219.47,78.85,141.29,10.7,32.42,0.49,89.56,76.73,90,0,0.028047938,1.87,1.3,1.18,3208.792,3571.5,1041096,324.4510707,0,0,29330,80,2.49315007,0
31.08,29.25,22.87,25.37,27.38,32.13,0,3.14,65.03,144.01,0.24,189.59,0.15,386.49,149.91,326.49,318.19,1.22,2.39,326.49,94,170.06,19.63,34.15,0.45,89.5,77,90,0,0.027769104,2.43,1.4,1.18,3241.012,3566.7,995328,307.1040774,0,0,26705,80,2.468364819,0
30.77,29.16,22.2,24.52,27.02,31.52,0,3.29,62.9,145.04,0.22,191.97,0.16,382.88,148,329.55,323.79,1.08,2.39,329.55,94.13,170.79,21.05,34.19,0.51,89.31,75.86,0,85,0,2.44,1.4,1.18,3223.47,3603.94,982152,304.6878054,0,0,29306,80,2.481797566,0
30.3,28.76,22.58,24.58,27.11,32.82,0,3.13,91.09,146.48,0.23,193.44,0.15,378.96,146.16,329.42,368.72,1,2.38,329.42,94.26,173.61,20.79,34.79,0.5,89.1,75.26,90,575,0.029228324,2.18,1.8,1.18,3079.205,3424.65,1054488,342.4546271,0,0,24412,80,2.598073204,0
30.14,29.5,23.4,25.6,27.7,32.89,0,3.11,65.06,147.71,0.26,189.22,0.16,388.62,146.8,332.15,321.14,1.01,2.39,332.15,64.04,172.29,23.43,35.19,0.49,89.14,75.94,90,115,0.031635892,1.71,1.4,1.18,2844.87,3155.42,945744,332.4383891,0,0,40350,80,2.812079287,0
30.95,29,22.58,25.08,27.15,31.97,0,3.08,65.04,149.47,0.3,182,0.18,400.9,147.62,338.24,338.67,0.95,2.39,338.24,93.99,169.06,28.84,35.03,0.55,89.17,76.79,0,60,0,0,2,1.18,2593.609,2878.09,937416,361.4330456,0,0,85371,80,3.084505028,0
29.87,28.6,22.67,24.9,27.42,32.84,0,2.85,65.12,149.51,0.3,181.9,0.18,410.24,148.16,336.41,333.42,0.96,2.4,336.41,93,171.6,29.28,35.06,0.61,89.15,77.11,90,0,0.040761663,2.34,1.8,1.18,2207.957,2449.35,443232,200.7430398,0,0,0,50,2.264536855,0
30.95,29.04,21.66,24.54,27.42,31.75,0,3.06,64.37,148.9,0.3,181.3,0.18,400.5,148.08,335.2,331.9,0.98,2.39,335.2,94.4,168.7,29.1,34.1,0.65,89.36,77.89,90,30,0.037264211,2.62,1.4,1.18,2415.186,2676.37,847176,350.7704997,0,0,6136,70,2.898327499,25
31.37,29.72,22.29,24.91,26.4,32.52,0,3.06,65.08,143.61,0.26,178.22,0.17,399.14,145.62,339.46,329.1,1.04,2.4,339.46,93.64,168.8,29.01,32.67,0.6,89.46,77.64,90,0,0.032883571,2.23,1.6,1.18,2736.929,3032.54,896832,327.6782116,0,0,24573,80,2.922984118,28
32.04,29.58,22,25.04,27.8,32.62,0,3.06,65.08,149.3,0.3,182.14,0.18,404.9,145.87,340.1,337,1.09,2.42,340.1,93.5,169.6,28.57,35.9,0.6,89.78,78.82,90,0,0.030601784,2.59,1.4,1.18,2941.005,3269.07,973416,330.9807362,0,0,20243,80,2.720158585,28
31.83,30,22.58,25.54,28.06,32.42,0,3.06,65.1,149.5,0.3,182.4,0.18,401.7,147.37,338.3,337.6,1.13,2.41,338.3,94,169.4,28.92,36.3,0.66,90.13,79.86,90,55,0.029293433,2.52,1.4,1.18,3072.361,3380.81,1074984,349.888571,0,0,22908,80,2.603860679,6
30.7,29.29,22.33,24.62,27.3,32.25,0,3.06,64.8,150.4,0.3,183.3,0.18,401.7,148.32,338.6,338.7,1.17,2.4,338.6,94.27,170.4,29.11,35.7,0.55,89.36,78.62,90,30,0.029169969,2.6,1.6,1.18,3085.365,3416.98,1010328,327.4581776,0,0,27557,80,2.592886093,30
30.83,29.35,22.62,24.7,27.4,32.11,0,3.06,64.82,149.28,0.3,182.21,0.18,401.6,147.66,336.99,339.49,1.24,2.38,336.99,93.93,169.5,28.31,35.83,0.62,89.48,79,90,482,0.028820705,2.92,1.4,1.18,3122.755,3458.74,1016568,325.5356248,0,0,27536,80,2.561840426,30
31.4,28.2,22.5,24.2,27.3,31.54,0,2.96,64.89,107.64,0.29,129.75,0.16,277.17,147,297.67,233.16,5.42,1.53,297.67,79.02,121.52,13.71,32.48,0.63,89.68,78.62,90,370,0.027802886,3.56,1.4,1.18,3237.074,3587.44,997056,308.0114943,0,0,27512,110,3.398130534,32
